Maebashi,63,2,4,5,-2,10,11,-11,17,-1,-1,3
Kōriyama,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ōtsu,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Koshigaya,66,13,-5,-9,-20,NA,NA,NA,NA,NA,NA,NA
Akita,67,15,-2,4,1,12,8,-10,-22,39,-31,11
Naha,68,13,3,6,13,1,-59,28,18,11,10,-1
Yokkaichi,69,11,-2,3,6,11,9,-35,11,-5,5,NA
Kasugai,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kurume,71,0,0,2,4,8,7,9,13,-15,-1,1
Aomori,72,16,1,7,0,10,-17,19,5,-7,7,-10
Morioka,73,14,-10,4,1,9,3,3,7,-4,11,NA
Fukushima,74,17,-2,5,1,-14,4,-27,34,-3,5,NA
Akashi,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsu,76,NA,-25,0,4,17,16,5,9,10,10,-5
Nagaoka,77,-9,-1,5,6,14,-5,7,12,1,4,NA
Shimonoseki,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ichihara,79,17,0,-8,-12,NA,NA,NA,NA,NA,NA,NA
Hakodate,80,20,12,10,-8,19,8,4,3,2,-2,0
Ibaraki,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yao,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mito,83,16,-3,-1,0,5,-23,27,8,6,12,2
Kakogawa,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fukui,85,19,3,3,-2,2,3,20,-2,8,8,1
Tokushima,86,23,2,2,4,12,-1,16,2,5,3,1
Sasebo,87,18,3,8,14,21,-2,11,-5,2,3,-2
Hiratsuka,88,23,0,-9,1,-8,NA,NA,NA,NA,NA,NA
Fuchū,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yamagata,90,26,0,1,4,18,5,-22,18,1,7,4
Fuji,91,50,1,0,5,-40,-10,NA,NA,NA,NA,NA
Sōka,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matsumoto,93,15,-1,0,4,14,19,-13,17,2,-6,NA
Kure,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neyagawa,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hachinohe,96,28,1,5,5,12,-13,4,1,NA,NA,NA
Saga,97,-2,6,0,7,16,17,-31,27,-4,9,12
Kasukabe,98,17,-5,-9,NA,NA,NA,NA,NA,NA,NA,NA
Chigasaki,99,25,-4,-9,-7,NA,NA,NA,NA,NA,NA,NA
Yamato,100,23,-6,-6,NA,NA,NA,NA,NA,NA,NA,NA
Takarazuka,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hachioji,NA,81,-1,-8,-14,-10,-27,27,-7,9,NA,NA
Oita,NA,22,-4,0,-6,-33,4,17,2,5,-2,NA
Koriyama,NA,2,-3,-2,4,-42,-8,22,NA,NA,NA,NA
Kochi,NA,26,2,2,-4,8,9,-2,-3,-2,-8,8
Numazu,NA,-14,5,1,8,1,2,-11,NA,NA,NA,NA
Fuch˚,NA,-27,-2,-4,4,NA,NA,NA,NA,NA,NA,NA
Soka,NA,1,-2,-5,-19,NA,NA,NA,NA,NA,NA,NA
Atsugi,NA,24,-7,-18,NA,NA,NA,NA,NA,NA,NA,NA
Ageo,NA,24,-8,-6,NA,NA,NA,NA,NA,NA,NA,NA
Chofu,NA,11,-2,0,2,NA,NA,NA,NA,NA,NA,NA
Tokuyama,NA,-1,8,0,6,14,9,NA,NA,NA,NA,NA
Odawara,NA,-39,-3,2,3,7,-13,6,NA,NA,NA,NA
Kofu,NA,-3,3,3,7,20,1,15,0,2,5,3
Omuta,NA,-60,11,7,16,28,7,-12,2,0,NA,NA
Hitachi,NA,-60,8,1,9,18,NA,1,NA,NA,NA,NA
Kushiro,NA,-39,11,3,4,10,-10,2,8,9,NA,NA
Suzuka,NA,-38,-3,-3,-6,NA,10,NA,NA,NA,NA,NA
Kodaira,NA,1,-9,2,7,NA,NA,NA,NA,NA,NA,NA
Hirosaki,NA,-1,NA,6,6,20,NA,-23,17,2,14,15
Ube,NA,-58,2,1,4,37,8,4,-9,NA,NA,NA
Obihiro,NA,-48,-3,-2,4,3,NA,-11,NA,NA,NA,NA
Takaoka,NA,8,5,3,8,9,20,-21,6,5,8,NA
Tomakomai,NA,-44,-5,1,NA,NA,NA,NA,NA,NA,NA,NA
Mitaka,NA,3,-2,5,9,-17,NA,NA,NA,NA,NA,NA
Sakura,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yachiyo,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hadano,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hino,NA,-2,4,-3,NA,NA,NA,NA,NA,NA,NA,NA
Kamakura,NA,-2,11,4,-2,-9,22,NA,NA,NA,NA,NA
Muroran,NA,NA,-17,17,17,-5,7,25,-20,18,NA,NA
Ashikaga,NA,NA,-61,3,10,2,7,-19,NA,NA,NA,NA
Sayama,NA,NA,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ogaki,NA,NA,NA,NA,9,3,4,9,10,2,NA,NA
Kiry˚,NA,NA,NA,NA,-29,16,22,8,NA,NA,NA,NA
Nobeoka,NA,NA,NA,NA,-49,18,3,24,NA,NA,NA,NA
Niihama,NA,NA,NA,NA,-46,25,-23,NA,NA,NA,NA,NA
Beppu,NA,NA,NA,NA,-4,15,13,5,NA,NA,NA,NA
Kumagaya,NA,NA,NA,NA,-36,2,1,11,NA,NA,NA,NA
Fuse,NA,NA,NA,NA,NA,53,-3,12,NA,NA,NA,NA
Joetsu,NA,NA,NA,NA,NA,-53,-5,NA,NA,NA,27,12
