Rivas-Vaciamadrid,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrol,77,22,4,5,5,0,14,0,-20,0,1,4
Majadahonda,78,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Valdemoro,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ponferrada,80,12,1,-3,NA,2,NA,NA,NA,NA,NA,NA
Benidorm,81,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sanlucar de Barrameda,82,11,-3,-4,-12,1,20,1,5,7,-16,24
Paterna,83,NA,-13,-1,NA,NA,NA,NA,NA,NA,NA,NA
Molina de Segura,84,NA,-15,1,NA,NA,NA,NA,NA,NA,NA,NA
Santa Lucia de Tirajana,85,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Torremolinos,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vilanova i la Geltru,87,3,-6,8,1,-12,NA,NA,NA,NA,NA,NA
Sagunt,88,8,5,8,NA,2,-29,NA,NA,NA,NA,NA
Zamora,89,24,1,1,-2,4,-5,-4,-3,-23,9,-2
Linea de la Concepcion,90,NA,NA,NA,28,4,15,-18,13,28,-16,-1
Viladecans,91,13,-8,3,NA,NA,NA,NA,NA,NA,NA,NA
Estepona,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castelldefels,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benalmadena,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Collado Villalba,95,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irun,96,17,1,6,-3,1,NA,NA,NA,NA,NA,NA
Alcoy,97,23,11,9,NA,NA,NA,NA,NA,NA,NA,NA
Motril,98,9,1,1,NA,NA,NA,NA,NA,NA,NA,9
Granollers,99,13,7,0,-9,NA,NA,NA,NA,NA,NA,NA
La Linea de la Concepcion,NA,15,3,6,NA,NA,NA,NA,NA,NA,NA,NA
Linares,NA,-12,7,1,4,5,11,10,3,7,2,2
Torrelavega,NA,-57,15,1,NA,NA,NA,NA,NA,NA,NA,NA
Segovia,NA,-18,7,1,3,2,-15,3,6,-22,8,NA
Cerdanyola del Valles,NA,5,12,-17,NA,NA,NA,NA,NA,NA,NA,NA
Elda,NA,2,11,4,3,3,NA,NA,NA,NA,NA,NA
Merida,NA,-25,8,-2,9,2,NA,-12,2,NA,-11,NA
Avila,NA,2,5,0,2,0,NA,NA,3,NA,NA,NA
Fuengirola,NA,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Siero,NA,-1,4,4,8,NA,7,1,NA,17,6,-10
Mollet del Valles,NA,-39,1,2,NA,NA,NA,NA,NA,NA,NA,NA
Pozuelo de Alarcon,NA,NA,10,-14,NA,NA,NA,NA,NA,NA,NA,NA
Huesca,NA,NA,8,6,1,0,NA,NA,-2,NA,NA,NA
Utrera,NA,NA,-7,1,-1,29,-7,-2,NA,-8,-8,NA
Cuenca,NA,NA,-5,3,9,3,NA,-6,2,NA,NA,NA
Villarreal,NA,NA,-15,2,7,NA,NA,NA,NA,NA,NA,1
Aranjuez,NA,NA,NA,-6,2,0,NA,2,NA,NA,-3,NA
Iruna,NA,NA,NA,NA,71,0,-8,7,-11,-7,2,8
Mieres,NA,NA,NA,NA,-17,2,7,6,1,5,-16,-37
Alcoi,NA,NA,NA,NA,28,3,-6,13,9,0,4,1
Langreo,NA,NA,NA,NA,-28,5,7,-2,5,4,-10,-28
Puertollano,NA,NA,NA,NA,14,5,-14,-19,NA,1,NA,NA
Portugalete,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA
Sestao,NA,NA,NA,NA,-9,-18,NA,NA,NA,NA,NA,NA
Eibar,NA,NA,NA,NA,16,2,NA,NA,-15,NA,NA,NA
Puerto de Santa Maria,NA,NA,NA,NA,12,2,-12,11,NA,-14,11,11
Alzira,NA,NA,NA,NA,-16,NA,-13,5,15,-4,15,0
Miranda de Ebro,NA,NA,NA,NA,-23,1,NA,NA,NA,NA,NA,NA
Ubeda,NA,NA,NA,NA,-4,11,3,9,NA,-6,2,4
Antequera,NA,NA,NA,NA,-24,10,29,0,5,6,12,6
Igualada,NA,NA,NA,NA,-69,NA,NA,NA,6,NA,NA,NA
San MartIn del Rey Aurelio,NA,NA,NA,NA,-7,NA,NA,NA,NA,NA,NA,NA
Ecija,NA,NA,NA,NA,-1,17,20,-1,4,8,-4,-3
Plasencia,NA,NA,NA,NA,-42,NA,NA,19,-16,NA,NA,NA
Tortosa,NA,NA,NA,NA,NA,34,10,-3,9,6,-4,-2
Moron de la Frontera,NA,NA,NA,NA,NA,-36,0,NA,NA,NA,NA,NA
Tomelloso,NA,NA,NA,NA,NA,-4,5,4,NA,-3,NA,NA
Alcazar de San Juan,NA,NA,NA,NA,NA,-8,-9,13,NA,NA,NA,NA
Carmona,NA,NA,NA,NA,NA,-7,-1,-3,NA,17,NA,-13
Puente Genil,NA,NA,NA,NA,NA,-4,18,-11,NA,NA,NA,NA
Valdepenas,NA,NA,NA,NA,NA,-8,1,21,9,-1,5,-5
Andujar,NA,NA,NA,NA,NA,-31,9,2,NA,NA,NA,-4
Lucena,NA,NA,NA,NA,NA,NA,22,-1,NA,-7,-3,17
Ronda,NA,NA,NA,NA,NA,NA,-14,NA,26,2,-21,4
Martos,NA,NA,NA,NA,NA,NA,-13,NA,NA,NA,NA,-8
Loja,NA,NA,NA,NA,NA,NA,7,NA,NA,-6,NA,13
Guadix,NA,NA,NA,NA,NA,NA,-11,NA,13,NA,NA,NA
Hellin,NA,NA,NA,NA,NA,NA,-14,NA,NA,NA,NA,NA
Alcala la Real,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,-8
Estrada,NA,NA,NA,NA,NA,NA,4,NA,NA,27,6,18
Penarroya-Pueblonuevo,NA,NA,NA,NA,NA,NA,-52,NA,NA,NA,NA,NA
Priego de Cordoba,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,6
Aller,NA,NA,NA,NA,NA,NA,-9,13,NA,NA,NA,NA
Arucas,NA,NA,NA,NA,NA,NA,-15,NA,NA,NA,NA,NA
Vallecas,NA,NA,NA,NA,NA,NA,NA,74,NA,-27,NA,NA
Lavadores,NA,NA,NA,NA,NA,NA,NA,-3,NA,-13,-11,NA
Tineo,NA,NA,NA,NA,NA,NA,NA,-14,NA,NA,34,3
Almendralejo,NA,NA,NA,NA,NA,NA,NA,-38,NA,NA,NA,NA
Don Benito,NA,NA,NA,NA,NA,NA,NA,-3,NA,14,NA,-3
Villaviciosa,NA,NA,NA,NA,NA,NA,NA,-13,NA,14,22,-1
a1,NA,NA,NA,NA,NA,NA,NA,-36,NA,NA,NA,NA
Yecla,NA,NA,NA,NA,NA,NA,NA,NA,35,-1,-1,-11
Cangas del Narcea,NA,NA,NA,NA,NA,NA,NA,NA,3,1,8,16
Mahon,NA,NA,NA,NA,NA,NA,NA,NA,-31,-17,14,4
Baza,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA
Manzanares,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
Teruel,NA,NA,NA,NA,NA,NA,NA,NA,-5,NA,-10,NA
Figueres,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA
Xativa,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,NA
Calatayud,NA,NA,NA,NA,NA,NA,NA,NA,-3,NA,NA,NA
