Marbella,46,55,63,77,-1,-1,-1,-1,-1,-1,-1,-1
Tarragona,47,47,49,46,47,73,67,62,56,54,62,41
Leon,48,45,38,40,36,35,39,47,58,80,-1,85
Dos Hermanas,49,53,66,79,83,-1,-1,-1,-1,-1,-1,-1
Cadiz,50,43,36,30,28,28,23,14,17,12,13,12
Mataro,51,52,53,50,51,82,76,80,66,71,-1,69
Torrejon de Ardoz,52,56,62,60,-1,-1,-1,-1,-1,-1,-1,-1
Parla,53,69,73,82,-1,-1,-1,-1,-1,-1,-1,-1
Santa Coloma de Gramenet,54,48,43,37,35,-1,-1,-1,-1,-1,-1,-1
Algeciras,55,54,54,56,45,44,51,98,-1,91,-1,-1
Jaen,56,49,51,51,48,42,36,32,40,38,40,44
Alcobendas,57,58,65,72,-1,-1,-1,-1,-1,-1,-1,-1
Ourense,58,51,52,52,50,46,43,-1,71,95,84,-1
Reus,59,60,56,58,60,80,69,67,53,49,50,43
Telde,60,63,69,74,-1,-1,-1,-1,-1,-1,-1,-1
Barakaldo,61,57,50,43,34,34,60,61,-1,59,-1,-1
Lugo,62,61,60,62,55,48,47,52,54,53,27,36
San Fernando,63,62,57,63,64,55,64,55,59,58,47,33
Girona,64,77,75,73,73,64,89,77,70,93,-1,-1
Caceres,65,65,70,68,67,57,55,54,65,74,83,-1
Santiago de Compostela,66,59,55,57,54,45,44,38,44,62,52,47
Lorca,67,73,78,75,59,-1,33,82,24,13,10,11
Torrevieja,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Las Rozas de Madrid,69,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Coslada,70,72,71,88,-1,-1,-1,-1,-1,-1,-1,-1
El Puerto de Santa Maria,71,74,79,83,-1,-1,-1,-1,-1,-1,-1,-1
Talavera de la Reina,72,75,74,70,79,72,-1,-1,-1,-1,-1,-1
Roquetas de Mar,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Cornella de Llobregat,74,67,59,53,49,-1,-1,-1,-1,-1,-1,-1
Sant Cugat del Valles,75,93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Guadalajara,76,80,83,92,90,-1,-1,92,76,99,-1,-1
Toledo,77,79,86,86,75,67,66,65,61,64,72,52
Ceuta,78,78,76,69,56,49,37,29,26,70,60,-1
Pozuelo de Alarcon,79,81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aviles,80,64,58,54,43,-1,-1,-1,-1,-1,-1,-1
Sant Boi de Llobregat,81,70,67,61,-1,-1,-1,-1,-1,-1,-1,-1
Pontevedra,82,76,72,71,70,-1,59,59,55,60,56,58
Melilla,83,82,91,89,58,51,24,17,-1,-1,95,-1
Palencia,84,68,68,64,65,56,61,66,67,-1,-1,-1
El Ejido,85,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Torrente,86,83,92,93,80,75,-1,-1,-1,-1,-1,-1
Chiclana de la Frontera,87,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
San Sebastian de los Reyes,88,89,97,-1,-1,-1,-1,-1,-1,-1,-1,-1
Getxo,89,66,64,65,-1,-1,-1,-1,-1,-1,-1,-1
Orihuela,90,-1,-1,-1,-1,61,56,50,43,32,28,35
Gandia,91,95,-1,96,92,-1,-1,-1,-1,-1,-1,-1
Velez-Malaga,92,-1,-1,-1,-1,74,77,-1,60,68,55,50
Manresa,93,85,77,66,62,53,65,60,52,55,74,53
Arona,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ciudad Real,95,87,89,95,77,70,74,69,68,90,-1,-1
Rubi,96,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Mijas,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rivas-Vaciamadrid,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Alcala de Guadaira,99,-1,99,98,99,54,99,-1,-1,-1,-1,-1
Ferrol,-1,71,61,55,44,43,27,28,47,47,46,42
Zamora,-1,84,81,78,72,62,68,72,72,96,85,90
Ponferrada,-1,88,85,87,-1,69,-1,-1,-1,-1,-1,-1
El Prat de Llobregat,-1,90,82,76,-1,-1,-1,-1,-1,-1,-1,-1
Sanlucar de Barrameda,-1,94,93,97,96,91,71,70,62,57,73,48
La Linea de la Concepcion,-1,96,88,80,-1,-1,-1,-1,-1,-1,-1,-1
Alcoy,-1,97,80,67,-1,-1,-1,-1,-1,-1,-1,-1
Linares,-1,99,87,85,71,60,50,41,35,28,26,24
Torrelavega,-1,-1,84,81,-1,-1,-1,-1,-1,-1,-1,-1
Cerdanyola del Valles,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,-1,-1
Sagunt,-1,-1,94,84,-1,66,96,-1,-1,-1,-1,-1
Segovia,-1,-1,95,94,78,71,87,83,74,98,87,-1
Elda,-1,-1,96,91,76,68,-1,-1,-1,-1,-1,-1
Irun,-1,-1,98,90,81,76,-1,-1,-1,-1,-1,-1
Granollers,-1,-1,-1,99,94,-1,-1,-1,-1,-1,-1,-1
Palmas de Gran Canaria,-1,-1,-1,-1,7,7,10,10,15,17,17,21
Alacant,-1,-1,-1,-1,17,17,20,16,20,19,21,17
Iruna,-1,-1,-1,-1,24,24,30,24,34,41,39,31
Elx,-1,-1,-1,-1,30,30,42,43,-1,39,35,38
Logrono,-1,-1,-1,-1,42,41,53,44,49,61,59,75
Mieres,-1,-1,-1,-1,53,47,41,34,32,27,43,81
Alcoi,-1,-1,-1,-1,57,50,57,45,33,33,29,28
Langreo,-1,-1,-1,-1,61,52,46,49,41,37,48,76
Puertollano,-1,-1,-1,-1,68,58,72,90,-1,89,-1,-1
Linea de la Concepcion,-1,-1,-1,-1,69,59,45,63,48,20,36,37
Portugalete,-1,-1,-1,-1,74,-1,-1,-1,-1,-1,-1,-1
Sestao,-1,-1,-1,-1,82,96,-1,-1,-1,-1,-1,-1
Merida,-1,-1,-1,-1,84,77,-1,88,83,-1,93,-1
Eibar,-1,-1,-1,-1,85,78,-1,-1,89,-1,-1,-1
Puerto de Santa Maria,-1,-1,-1,-1,86,79,91,79,-1,92,81,70
Siero,-1,-1,-1,-1,87,-1,75,74,-1,56,49,59
Vilanova i la Geltru,-1,-1,-1,-1,88,95,-1,-1,-1,-1,-1,-1
Cuenca,-1,-1,-1,-1,89,81,-1,86,81,-1,-1,-1
Huesca,-1,-1,-1,-1,91,86,-1,-1,84,-1,-1,-1
Alzira,-1,-1,-1,-1,93,-1,-1,95,77,84,69,68
Avila,-1,-1,-1,-1,95,89,-1,-1,82,-1,-1,-1
Vila-real,-1,-1,-1,-1,97,-1,-1,-1,-1,-1,-1,89
Miranda de Ebro,-1,-1,-1,-1,98,92,-1,-1,-1,-1,-1,-1
Tortosa,-1,-1,-1,-1,-1,63,54,57,46,40,44,46
utrera,-1,-1,-1,-1,-1,65,73,75,-1,82,86,-1
ecija,-1,-1,-1,-1,-1,83,63,64,57,50,54,57
Moron de la Frontera,-1,-1,-1,-1,-1,84,84,-1,-1,-1,-1,-1
ubeda,-1,-1,-1,-1,-1,85,82,73,-1,78,75,71
Antequera,-1,-1,-1,-1,-1,87,58,58,51,45,33,27
Tomelloso,-1,-1,-1,-1,-1,88,83,78,-1,81,-1,-1
Alcazar de San Juan,-1,-1,-1,-1,-1,90,-1,85,-1,-1,-1,-1
Carmona,-1,-1,-1,-1,-1,93,94,96,-1,79,-1,92
