Knowsley,154053,Brighton,156441,Kirkcaldy,148994,Falkirk,144361,Rochester upon Medway,139296,Reading,120508,Luton,113588,Dunfermline,111617,Blackpool,107032,Falkirk,109754,Dunfermline,98569,Rossendale,85515
Macclesfield,152604,Peterborough,155888,Aylesbury Vale,148065,Rochester upon Medway,143846,Newport,136822,Dunfermline,120003,Langbaurgh,113525,Langbaurgh,108094,Northampton,106855,Newport,106882,Cynon Valley,97827,Kirkcaldy,84858
Blackpool,152459,Rochester upon Medway,154643,Charnwood,147707,Kirkcaldy,142361,Preston,134687,Thamesdown,119451,Lancaster,112001,Northampton,108052,Easington,105780,Pendle,106256,Stockton-on-Tees,97435,Cunninghame,84371
Dundee,150250,Charnwood,153462,Rochester upon Medway,147234,Blackburn,141928,South Oxfordshire,133624,Ipswich,117528,Rhondda,111538,Derwentside,108035,Langbaurgh,105649,Rhymney Valley,105475,Newport,96325,Stockton-on-Tees,84236
Middlesbrough,146778,South Tyneside,152785,Huntingdon,146652,Harrogate,139799,Northampton,133565,Perth and Kinross,117187,York,109523,Cunninghame,102879,Dunfermline,102190,Langbaurgh,105107,Langbaurgh,96033,Blaenau Gwent,84114
Cambridge,145800,Basingstoke,152081,Langbaurgh,146365,Chelmsford,138925,Reading,132945,Rochester upon Medway,117046,Harrogate,108590,Easington,101423,Rhymney Valley,102010,Blackpool,102845,Angus,95017,Kings Lynn and West Norfolk,83791
Ipswich,145000,Knowsley,151340,Middlesbrough,146305,Cunninghame,138707,New Forest,130877,Reigate and Banstead,115791,Ipswich,107681,Reading,101173,Pendle,101768,Cynon Valley,102752,Allerdale,94589,Wear Valley,83749
Birkenhead,143000,Yeovil,150969,West Lothian,146233,West Lothian,138359,Basildon,130581,Harrogate,115245,Easington,107347,Rhymney Valley,100882,Reading,97135,Northampton,101848,Banff and Buchan,92194,Coventry,83217
Reading,142851,Wokingham,150229,Colchester,145933,Charnwood,134542,Harrogate,127527,Lancaster,115018,Cunninghame,106199,Thanet,100482,York,96431,Allerdale,98953,Wear Valley,91823,Derwentside,82386
West Bromwich,137000,Macclesfield,149920,Harrogate,145628,Colchester,134385,Cunninghame,125878,Newcastle-under-Lyme,114636,Burnley,104622,Pendle,99569,Amber Valley,93740,Hyndburn,97328,York,91758,Yeovil,82119
Gloucester,136300,South Oxfordshire,149134,Basingstoke,145049,Newport,133808,Charnwood,125596,Thurrock,113120,Newcastle-under-Lyme,104577,York,99046,Harrogate,93647,Bournemouth,95394,Merthyr Tydfil,90448,Langbaurgh,81885
Newport,128000,Northavon,148161,Motherwell,144344,Reading,133540,North Bedfordshire,124554,Inverclyde,112458,Amber Valley,103897,Harrogate,97843,Great Grimsby,93207,Wear Valley,94786,Rhymney Valley,88233,Reading,81340
Preston,122700,Kirkcaldy,146297,Yeovil,143633,Peterborough,133140,Windsor and Maidenhead,124054,Macclesfield,112357,Derwentside,102837,Amber Valley,95689,Cunninghame,92366,Kyle and Carrick,93223,Monklands,87907,Doncaster,81110
Havant,120700,North Bedfordshire,145265,Falkirk,142652,North Bedfordshire,133116,Thurrock,123837,Cunninghame,111259,Kings Lynn and West Norfolk,101695,Allerdale,95186,Hyndburn,92060,Reading,92410,Kings Lynn and West Norfolk,87835,Dover,80532
Blackburn,117900,Falkirk,145090,Wokingham,142210,Aylesbury Vale,133109,Lancaster,123663,Easington,110237,Rochester upon Medway,101490,Lancaster,95013,Thanet,91798,Hartlepool,92080,Reading,87826,Argyll and Bute,80327
Winchester,116600,Newbury,144975,The Wrekin,141958,Yeovil,131419,Ipswich,123301,Wycombe,109424,Kyle and Carrick,101175,Kings Lynn and West Norfolk,94717,Hartlepool,91556,Kings Lynn and West Norfolk,91830,Harrogate,86358,Rochester upon Medway,78691
Cheltenham,116400,Mid Sussex,143878,Newbury,140518,Windsor and Maidenhead,131284,Chelmsford,122829,Woodspring,109069,Yeovil,99824,Kyle and Carrick,94648,Cynon Valley,91354,Hamilton,91571,Hartlepool,86003,Cynon Valley,78491
Maidstone,113140,Thurrock,143128,Newport,139834,Basingstoke,130526,Norwich,122094,Guildford,108852,Macclesfield,99571,Ipswich,92862,Allerdale,91176,Argyll and Bute,91536,Wrexham Maelor,85782,Moray,78428
Exeter,111770,Reading,143096,Cunninghame,138633,Maidstone,130496,Maidstone,121220,York,108511,Wrexham Maelor,98950,Newcastle-under-Lyme,92838,Dover,91150,Harrogate,91292,Cunninghame,85507,Macclesfield,78371
Doncaster,109800,Blackpool,142283,Blackburn,137989,South Oxfordshire,129624,St Albans,121204,Windsor and Maidenhead,107375,Blaenau Gwent,98547,Wrexham Maelor,92471,Kings Lynn and West Norfolk,90627,York,91185,Rochester upon Medway,85144,Carlisle,78033
