Bolton,265449,Bolton,267400,Walsall,259500,Southampton,211300,Tameside,220800,Plymouth,204400,Swansea,161000,Swansea,161100,Swansea,164800,Swansea,157600,Brighton,131200,Derby,114800
Walsall,262593,Walsall,261100,Bolton,258900,Newcastle upon Tyne,199100,Derby,219300,Tameside,204200,Brighton,156500,Brighton,146500,Birkenhead,147800,Birkenhead,145600,Birkenhead,130800,Rhondda,113700
Plymouth,255826,Hull,257900,Plymouth,255800,North Tyneside,197400,Sunderland,215700,Calderdale,201200,Southend-on-Sea,151800,Wolverhampton,145300,Brighton,147400,Oldham,145000,Derby,123400,Preston,113000
Rotherham,255342,Rotherham,253700,Stoke-on-Trent,254300,Sunderland,195100,Southampton,213600,Sunderland,189700,Middlesbrough,147300,Birkenhead,144400,Derby,142400,Brighton,142400,Norwich,121500,Norwich,111700
Stoke-on-Trent,254438,Plymouth,253200,Rotherham,251600,Reading,194700,North Tyneside,207900,Aberdeen,185400,Blackpool,147200,Middlesbrough,139800,Rhondda,141300,Middlesbrough,131100,Southampton,119000,Birkenhead,110900
Wolverhampton,244453,Stoke-on-Trent,250800,Wolverhampton,242200,Calderdale,190300,Portsmouth,204300,South Tyneside,184800,Bournemouth,144700,Derby,139000,Oldham,140300,Derby,129800,Preston,117100,Gateshead,109900
Derby,233708,Wolverhampton,240900,Derby,235200,Aberdeen,186800,Calderdale,195200,Dundee,183000,Birkenhead,142500,Southend-on-Sea,138100,Middlesbrough,138300,Coventry,128200,Gateshead,116900,Plymouth,107600
Swansea,230180,Derby,236400,Barnsley,220900,Dudley,186500,Knowsley,194100,Swansea,166700,Stockport,141700,Stockport,134800,Wolverhampton,133200,Blackburn,126600,Swansea,114700,Halifax,104900
Salford,229179,Swansea,229800,Salford,220500,Walsall,177900,Dudley,185400,Southend-on-Sea,165100,Derby,141300,Oldham,126100,Norwich,126200,Gateshead,125100,Plymouth,112000,Southampton,104800
Barnsley,227213,Barnsley,228200,Aberdeen,218200,Portsmouth,174200,Walsall,184400,Brighton,163200,Oldbury and Smethwick,130300,Blackpool,125800,Stockport,125500,Stockport,123300,Stockport,108700,South Shields,100900
Tameside,220722,Salford,224800,Oldham,216500,Knowsley,173000,Dundee,182100,Bolton,160800,Huddersfield,129000,Huddersfield,125600,Blackburn,122700,Wolverhampton,121300,South Shields,108600,Burnley,97000
Oldham,220172,Trafford,220200,Tameside,216400,Swansea,172400,Aberdeen,182000,Middlesbrough,157400,Oldham,121300,Oldbury and Smethwick,125100,Gateshead,122400,Norwich,120700,Huddersfield,107800,Huddersfield,95000
