Preston,113073,Derby,123418,Birkenhead,145625,Birkenhead,147805,Brighton,146583,Swansea,161086,Calderdale,201275,Sunderland,215734,North Tyneside,197423,Plymouth,255876,Rotherham,253745,Rotherham,255342
Norwich,111769,Norwich,121547,Brighton,142460,Brighton,147410,Wolverhampton,145343,Brighton,156513,Sunderland,189781,Southampton,213615,Sunderland,195124,Stoke-on-Trent,254326,Plymouth,253299,Stoke-on-Trent,254438
Birkenhead,110995,Southampton,119022,Middlesbrough,131111,Derby,142490,Birkenhead,144474,Southend-on-Sea,151821,Aberdeen,185451,North Tyneside,207981,Reading,194783,Rotherham,251699,Stoke-on-Trent,250837,Wolverhampton,244453
Gateshead,109975,Preston,117113,Derby,129840,Rhondda,141355,Middlesbrough,139807,Middlesbrough,147352,South Tyneside,184848,Portsmouth,204335,Calderdale,190365,Wolverhampton,242221,Wolverhampton,240986,Derby,233708
Plymouth,107638,Gateshead,116925,Coventry,128233,Middlesbrough,138395,Derby,139058,Blackpool,147278,Dundee,183015,Calderdale,195299,Aberdeen,186892,Derby,235277,Derby,236473,Swansea,230180
Halifax,104969,Swansea,114742,Blackburn,126664,Wolverhampton,133250,Southend-on-Sea,138142,Bournemouth,144722,Swansea,166726,Knowsley,194189,Dudley,186550,Barnsley,220944,Swansea,229832,Barnsley,227213
Southampton,104850,Plymouth,112001,Gateshead,125158,Norwich,126254,Blackpool,125810,Birkenhead,142578,Southend-on-Sea,165148,Dudley,185497,Walsall,177930,Aberdeen,218280,Barnsley,228280,Aberdeen,217260
South Shields,100967,South Shields,108660,Wolverhampton,123364,Blackburn,122735,Huddersfield,125636,Derby,141359,Brighton,163225,Walsall,184441,Portsmouth,174264,Southampton,214953,Southampton,215321,Southampton,214859
Burnley,97048,Huddersfield,107834,Norwich,121334,Gateshead,122408,Oldbury and Smethwick,125176,Oldbury and Smethwick,130314,Middlesbrough,157436,Dundee,182186,Knowsley,173079,Milton Keynes,204500,Aberdeen,213174,Solihull,203922
Huddersfield,95002,Burnley,106357,South Shields,120739,Southend-on-Sea,120132,Gateshead,124533,Huddersfield,129010,Bournemouth,154305,Aberdeen,182038,Swansea,172415,Renfrew,201240,Milton Keynes,206994,Gateshead,200968
Swansea,94536,Coventry,106395,Preston,118609,Preston,119062,Norwich,122318,Norwich,121264,Blackpool,153268,South Tyneside,177159,Dundee,172343,Solihull,199998,Reading,206094,Milton Keynes,197131
Wolverhampton,94257,Middlesbrough,104847,Huddersfield,117495,Bournemouth,116856,Bournemouth,122125,Preston,119374,Knowsley,151448,Swansea,171375,Norwich,169840,Gateshead,199660,Solihull,205630,North Tyneside,193619
Middlesbrough,91345,Halifax,101626,Southend-on-Sea,110172,South Shields,113533,Rhondda,121939,Gateshead,115087,Wolverhampton,150818,West Bromwich,166631,Preston,166728,North Tyneside,192397,Renfrew,202158,Calderdale,192844
Northampton,87071,Saint Helens,96618,Burnley,106049,Huddersfield,113594,Preston,113259,Walsall,114556,Oldbury and Smethwick,146835,Brighton,163953,Luton,163287,Calderdale,191637,Northampton,194450,Northampton,192382
Walsall,86486,Wolverhampton,95368,Saint Helens,103251,Saint Helens,106873,Blackburn,113045,Reading,114284,Birkenhead,141807,Oldbury and Smethwick,163357,South Tyneside,160146,Portsmouth,190430,Calderdale,192478,Portsmouth,190370
Hartlepool,85432,Walsall,92115,Blackpool,102629,Walsall,103199,South Shields,110472,Rhondda,111449,Derby,132494,Southend-on-Sea,162423,Middlesbrough,158223,Warrington,187031,North Tyneside,192075,Warrington,189012
Saint Helens,84407,Northampton,90125,Halifax,99621,Blackpool,101674,Walsall,107364,Blackburn,111291,Luton,131626,Luton,160767,Southend-on-Sea,155706,Swansea,182193,Stockton-on-Tees,191621,Norwich,186623
Oldbury and Smethwick,79749,Govan,89647,Walsall,99169,Burnley,98370,Saint Helens,107297,Saint Helens,110365,Huddersfield,130730,Blackpool,149894,Northampton,154211,Luton,181553,Warrington,191250,Swindon,182433
Paisley,79481,Paisley,84597,Newport,96993,Halifax,98160,York,100830,Luton,109208,Norwich,120197,Bournemouth,149056,West Bromwich,153735,Northampton,180686,Gateshead,191061,Luton,181468
York,77971,Newport,83712,Reading,92450,Wallasey,97655,Reading,100409,South Shields,106680,Reading,119917,Birkenhead,138130,Oldbury and Smethwick,153333,Stockton-on-Tees,179020,Portsmouth,186750,Saint Helens,179483
Leith,77495,York,82335,Bournemouth,92362,Reading,97175,Halifax,97432,Newport,105595,Walsall,118577,Reading,133463,Huddersfield,147846,Saint Helens,178857,Swindon,180185,Stockton-on-Tees,179009
Aston Manor,77341,Devonport,81750,Northampton,91899,Grimsby,92507,Northampton,96532,York,105489,Ipswich,117418,Huddersfield,130695,Blackpool,146338,Swindon,177161,Saint Helens,176856,York,175095
Govan,76437,King's Norton and Northfield,81294,Wallasey,90920,Northampton,92354,Newport,95949,Ipswich,104862,Thurrock,114335,Basildon,129980,Bournemouth,142867,Southend-on-Sea,172332,Middlesbrough,175130,Southend-on-Sea,172266
Reading,72269,Merthyr Tydfil,81032,Paisley,89440,Newport,89208,Ipswich,95122,Northampton,104489,Preston,113350,Northampton,126330,Brighton,134693,Bath,164716,Norwich,173858,New Forest,169513
Devonport,70425,Leith,80558,York,84892,Ipswich,87547,Wallasey,94255,Wallasey,101411,South Shields,109598,Thurrock,125006,Ipswich,129778,Wycombe,162042,Luton,173749,Bath,164725
Coventry,70014,Bournemouth,78752,Grimsby,84089,Paisley,86406,Oxford,94109,Oxford,98746,Saint Helens,108779,Ipswich,122730,Swindon,127389,Basildon,161166,Bath,170282,Wycombe,164045
Merthyr Tydfil,69263,Wallasey,78539,Oldbury and Smethwick,82476,York,84850,Paisley,92786,Halifax,98409,Newport,108143,Norwich,120702,Thurrock,127071,Dundee,161078,New Forest,169549,Basildon,163280
Greenock,68172,Reading,75214,Greenock,82142,Oldbury and Smethwick,84406,Grimsby,92316,Beeston and Stapleford,97737,Oxford,106311,Newport,111826,York,123187,New Forest,160546,Bournemouth,167785,Huddersfield,163038
Newport,67345,Greenock,75186,Merthyr Tydfil,81185,West Bromwich,81379,Luton,90876,Grimsby,94479,Blackburn,106245,Oxford,110683,Poole,122899,Peterborough,159941,Basildon,165955,Bournemouth,160749
Ipswich,66684,Aston Manor,75078,Ipswich,80112,Oxford,80580,Burnley,88738,Paisley,93724,Northampton,105449,Havant,108831,Rotherham,122427,Bournemouth,155592,Wycombe,162103,Oxford,160012
Hastings,65583,Grimsby,74675,Warrington,79484,Warrington,79340,Hartlepool,88575,West Bromwich,88081,York,104423,Solihull,107562,Newport,115995,South Tyneside,154789,Southend-on-Sea,160496,Peterborough,158674
West Bromwich,65251,Ipswich,73919,Southport,76888,Greenock,78949,West Bromwich,82799,Burnley,85058,Gateshead,103323,Poole,106643,Saint Helens,114471,Chelmsford,152494,Peterborough,156098,Chelmsford,156601
Warrington,64289,Warrington,72203,Bootle,76675,Southport,78996,Greenock,81796,Darlington,84948,Wallasey,103267,York,105264,Oxford,113898,Knowsley,152147,Chelmsford,156099,Brighton,156124
Grimsby,63154,Oldbury and Smethwick,70762,West Bromwich,76508,Bootle,76873,Southport,78632,Southport,84066,Rhondda,100363,Saint Helens,104129,Peterborough,113475,Macclesfield,151681,Brighton,155906,South Tyneside,156078
Hanley,61607,Bootle,69911,Barrow-in-Furness,75127,Darlington,72155,Cambridge,78229,Poole,83100,Grimsby,96711,Blackburn,101163,Blackburn,109615,Blackpool,151259,South Tyneside,152889,Poole,154745
Bournemouth,59837,Southport,69668,Partick,74282,Barnsley,71517,Warrington,78189,Rotherham,82391,Halifax,96165,South Shields,100245,Watford,109561,Birkenhead,150160,Knowsley,150460,Colchester,154176
Bootle,58628,Handsworth,68641,Motherwell,69726,Merthyr Tydfil,71174,Hanley,77856,Doncaster,82180,West Bromwich,96064,Cambridge,99664,Gloucester,106512,Middlesbrough,144589,Macclesfield,150089,Knowsley,154053
Barrow-in-Furness,57671,West Bromwich,68301,Bath,68907,Rotherham,69745,Rotherham,76486,Thurrock,82178,Solihull,96013,Wallasey,97569,Slough,106314,Reading,142930,Blackpool,148335,Macclesfield,152604
King's Norton and Northfield,57160,Partick,66828,Hartlepool,68763,Bath,68824,Leith,76085,Cambridge,81582,Paisley,95894,Hartlepool,97195,Sutton Coldfield,102691,West Bromwich,140069,Huddersfield,147364,Blackpool,152459
Rotherham,54361,Hartlepool,63951,Rotherham,68636,Luton,68531,Darlington,75930,Warrington,80724,Cambridge,95538,Preston,96823,Birkenhead,99123,Poole,139241,Dundee,146788,Dundee,150250
Partick,54371,Barrow-in-Furness,63830,Oxford,68078,Hartlepool,68189,Bootle,74171,Bath,79303,Poole,92194,Grimsby,95640,Basildon,94852,Oxford,134843,Poole,144832,Middlesbrough,146778
Wallasey,53678,Southend-on-Sea,62702,Hastings,67313,Stockton-on-Tees,67796,Handsworth,72674,Greenock,76393,Swindon,91767,Paisley,95356,Solihull,93984,Thurrock,132375,Thurrock,143173,Cambridge,145852
Handsworth,52999,Rotherham,62573,Lincoln,66581,Cambridge,66898,Doncaster,71637,Barnsley,75648,Doncaster,86394,Gateshead,94772,Woking and Byfleet,92785,Brighton,132063,Oxford,142492,Ipswich,145003
Stockton-on-Tees,51588,Hastings,61104,Darlington,66028,Barrow-in-Furness,66216,Barnsley,71582,Exeter,75510,Rotherham,85599,Exeter,93822,Gillingham,92531,Ipswich,130150,Birkenhead,138225,Birkenhead,143093
Tynemouth,51426,Tynemouth,58857,Stockton-on-Tees,65839,Lincoln,66241,Gillingham,70699,Bootle,75055,Darlington,84277,Halifax,91053,Hartlepool,91746,Newport,129909,West Bromwich,136987,Reading,142851
Great Yarmouth,51311,Stockton-on-Tees,58561,Tynemouth,64185,Exeter,66013,Exeter,69276,Stockton-on-Tees,74211,Bootle,82870,Swindon,90716,Grimsby,91571,Preston,126122,York,136674,West Bromwich,137078
Jarrow,50983,Blackpool,58427,Eastbourne,63871,Hastings,65277,Poole,68950,Watford,73137,Southport,82088,Gloucester,90028,Gateshead,91427,Huddersfield,122060,Ipswich,127820,Gloucester,136400
Burton upon Trent,50475,Lincoln,57318,Chesterfield,62013,Tynemouth,64929,Motherwell,68433,Hartlepool,72752,Stockton-on-Tees,81325,Rhondda,89022,Chelmsford,91165,Norwich,120987,Cambridge,127313,Newport,128078
Bath,49822,Great Yarmouth,55944,Great Yarmouth,61298,Motherwell,64763,Wishaw,68410,Gillingham,70784,Bath,80956,Gillingham,88549,Worthing,90718,Havant,119774,Gloucester,123687,Preston,122779
Cheltenham,49448,Darlington,55641,Exeter,60733,Chesterfield,64298,Bath,68351,Newcastle-under-Lyme,70084,Slough,80811,Aldridge-Brownhills,88272,Southport,88626,Blackburn,109170,Newport,120617,Havant,120760
Oxford,49393,Dewsbury,53480,Cambridge,59610,Doncaster,63355,Stockton-on-Tees,67369,Hove,69547,Burnley,80641,Worthing,87819,Exeter,88284,Slough,108057,Havant,116823,Blackburn,117970
Lincoln,48885,Chesterfield,53424,Luton,59333,Swindon,62452,Barrow-in-Furness,66995,Lincoln,69405,Exeter,80390,Slough,87724,Derry,87633,Cheltenham,103110,Cheltenham,110386,Winchester,116636
Dudley,48757,Oxford,53013,Swindon,57191,Gillingham,61509,Tynemouth,66507,Worthing,69452,Lincoln,77168,Darlington,85922,Colchester,87502,Gloucester,101605,Blackburn,108726,Cheltenham,116433
Southport,48173,Eastbourne,52569,Dudley,56890,Dudley,59608,Watford,65791,Swindon,68936,Hartlepool,77057,Bath,85661,Cheltenham,87266,York,101076,Fareham and Portchester,107990,Maidstone,113140
Gloucester,48085,Gillingham,52393,Aberdare,55976,Wakefield,59105,Chesterfield,64720,Chesterfield,68684,Warrington,76029,Southport,84960,Cambridge,87113,Darlington,101019,Exeter,107500,Exeter,111770
Blackpool,47358,Wakefield,51568,Doncaster,55059,Eastbourne,57403,Hastings,64383,Motherwell,68284,Watford,75603,Rotherham,84509,Eastbourne,86719,Chesterfield,99425,Winchester,107272,Doncaster,109869
Exeter,47202,Dudley,51200,Dewsbury,54493,Carlisle,57302,Newcastle-under-Lyme,63438,Wishaw,68223,Barnsley,74771,Sutton Coldfield,83624,Stockton-on-Tees,86753,Fareham and Portchester,99317,Colchester,105130,Derry,107853
Worcester,46656,Swindon,50872,Gillingham,54231,Poole,57234,Lincoln,63122,Solihull,68034,Greenock,74610,Doncaster,81190,South Shields,86556,Exeter,98197,Derry,104701,Basingstoke,107347
Carlisle,45521,Aberdare,50871,Barnsley,54084,Great Yarmouth,56874,Merthyr Tydfil,62341,Carlisle,67962,Hove,73076,Gosport,78930,Maidstone,86132,Winchester,96463,Worthing,101986,Darlington,106081
Swindon,45029,Bath,50733,Wakefield,53733,Stretford,56875,Dudley,61631,Barrow-in-Furness,67591,Gillingham,72972,Watford,78068,Darlington,85509,Worthing,96288,Woking and Byfleet,96480,Worthing,100283
Darlington,44584,Barnsley,50636,Carlisle,52945,Hove,55047,Chiswick,61505,Gloucester,67351,Motherwell,72859,Harlow,77964,Paisley,84342,Colchester,96076,Basingstoke,93968,Woking and Byfleet,99248
Ashton-under-Lyne,43974,Gloucester,50056,Gloucester,52763,Dewsbury,54329,Swindon,60642,Tynemouth,66658,Cheltenham,72300,Newcastle-under-Lyme,77320,Bath,84357,Maidstone,95056,Maidstone,93660,Great Yarmouth,97263
Aberdare,43432,Luton,50066,Burton upon Trent,51400,Gloucester,52951,Carlisle,60221,North Shields,66606,Sutton Coldfield,72287,Colchester,76729,Warrington,81444,Hartlepool,92094,Great Yarmouth,90922,Worcester,97066
Eastbourne,43323,Cheltenham,48961,Worcester,48936,Ashton-under-Lyne,51661,Epsom and Ewell,59963,Slough,66280,Carlisle,71111,Woking and Byfleet,76359,Chester,80221,Cambridge,91979,Preston,87524,Chesterfield,93283
Accrington,43133,Exeter,48794,Cheltenham,48822,Worcester,50574,Stretford,59724,Hastings,65508,Tynemouth,70155,Burnley,76157,Hemel Hempstead,80198,Burnley,91184,Darlington,86480,Hartlepool,92047
Gillingham,42540,Doncaster,48514,Crewe,48402,Burton upon Trent,49513,Worthing,59197,Cheltenham,62821,Gloucester,69852,Cheltenham,75555,Crawley,80178,Worcester,89568,Hartlepool,86030,Grimsby,88243
Crewe,42172,Burton upon Trent,48330,Hove,46598,Cheltenham,49480,Wakefield,59079,Dudley,62529,Colchester,67508,Bootle,74339,Hemel Hempstead,80166,Great Yarmouth,87776,Hastings,85830,Halifax,88134
Dover,41839,Worcester,48082,Clydebank,46554,Aberdare,48745,Hove,58889,Stretford,61918,Hastings,66544,Motherwell,74232,Lincoln,80072,Hemel Hempstead,87379,Chesterfield,85110,Bedford,87590
Keighley,41607,Carlisle,46044,Scarborough,46299,Clydebank,47069,Gloucester,56567,Merthyr Tydfil,61199,Worcester,65963,Lincoln,74168,Harlow,79223,Hartlepool,87310,Burnley,84112,Nuneaton,86552
Wakefield,41483,Ashton-under-Lyne,45276,Leigh,45512,Worthing,46232,Eastbourne,56455,Wakefield,60482,Barrow-in-Furness,64914,Worcester,73077,Scunthorpe,79043,Burnley,87231,Halifax,83440,Chester,86011
Ilford,41236,Crewe,45067,Derry,45223,Torquay,46247,Great Yarmouth,53879,Worcester,59766,Dudley,63057,Bedford,72931,Barnsley,76864,Darlington,86767,Nuneaton,83070,Weston-super-Mare,83641
Barnsley,41134,Accrington,45089,Mansfield,44413,Mansfield,46112,Worcester,53346,Gosport,58297,Wakefield,61367,Hastings,72824,Halifax,76788,Bath,85202,Bedford,82660,Stockton-on-Tees,82729
Lancaster,40310,Leigh,44145,Eccles,44259,Crewe,46127,Wood Green,53234,Eastbourne,57871,Eastbourne,60951,Epsom and Ewell,72120,Saint Albans,76744,Chester,84254,Chester,81650,St Albans,82146
Leigh,40053,Dover,43608,Coatbridge,43916,Leigh,45375,Dewsbury,52989,Colchester,57427,Chester,59393,Hove,72056,Burnley,76415,Stockton-on-Tees,83576,Stevenage,80970,Harlow,82059
Derry,39938,Colchester,43598,Poole,43708,Derry,45224,Cheltenham,51972,Keighley,56960,Merthyr Tydfil,59043,Carlisle,71838,Bedford,75698,Worcester,82661,Stockton-on-Tees,80060,Redditch,81919
